id	abbreviation	name	formula	mass	source	inchikey	charge	is_core	is_obsolete	linked_compound	is_cofactor	deltag	deltagerr	pka	pkb	abstract_compound	comprised_of	aliases	smiles	notes
cpd37010	DsrC-L-Cysteine	DsrC-L-Cysteine	C6H11N2O2R3S2	10000000.0	Primary Database		1	0	0	null	0	10000000.0	10000000.0	1:4:19.02;1:5:18.39;1:11:9.71;1:12:10.31	1:7:5.61;1:8:7.90;1:9:-7.61	null	null	Name: DsrC-L-Cysteine|MetaCyc: DsrC-L-Cysteine	*[NH2+][C@@H](CS)C(=O)*[NH2+][C@@H](C[S-])C(*)=O	GC
cpd37011	Tubulin-Heterodimers	Tubulin-Heterodimers	null	10000000.0	Primary Database		10000000	0	0	null	0	10000000.0	10000000.0			null	null	Name: Tubulin-Heterodimers|MetaCyc: Tubulin-Heterodimers		null
cpd37012	2-Me-Branched-234-Sat-FALD	2-Me-Branched-234-Sat-FALD	C5H9OR	10000000.0	Primary Database		0	0	0	null	0	10000000.0	10000000.0	1:4:18.12	1:5:-7.00	null	null	Name: 2-Me-Branched-234-Sat-FALD|MetaCyc: 2-Me-Branched-234-Sat-FALD	*CCC(C)C=O	GC
cpd37013	6-Glc-Protopanaxatriol-ginsenosides	6-Glc-Protopanaxatriol-ginsenosides	C36H61O9R	10000000.0	Primary Database		0	0	0	null	0	10000000.0	10000000.0	1:37:14.59;1:38:15.38;1:39:14.94;1:40:13.18;1:41:14.17;1:42:12.21	1:37:-2.98;1:38:-2.84;1:39:-2.93;1:40:-3.65;1:41:-3.68;1:42:-3.95;1:43:-4.00;1:44:-4.61	null	null	Name: 6-Glc-Protopanaxatriol-ginsenosides|MetaCyc: 6-Glc-Protopanaxatriol-ginsenosides	*O[C@@](C)(CCC=C(C)C)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C[C@]12C	GC
cpd37014	3-Prime-Nucleoside-Monophosphates	3-Prime-Nucleoside-Monophosphates	C5H7O6PR2	10000000.0	Primary Database		-2	0	0	null	0	10000000.0	10000000.0	1:6:14.60;1:7:1.37;1:8:6.39	1:6:-2.98;1:10:-4.13	null	null	Name: 3-Prime-Nucleoside-Monophosphates|MetaCyc: 3-Prime-Nucleoside-Monophosphates	*[C@@H]1O[C@H](CO)[C@@H](OP(=O)([O-])[O-])[C@H]1*	GC
cpd37015	9Z-3-oxo-octadec-9-enoyl-ACPs	9Z-3-oxo-octadec-9-enoyl-ACPs	C29H49N2O9PRS	10000000.0	Primary Database		-2	0	0	null	0	10000000.0	10000000.0	1:12:10.12;1:27:15.83;1:28:15.29;1:30:12.69;1:42:1.87	1:29:-2.01;1:30:-3.81;1:38:7.42	null	null	Name: 9Z-3-oxo-octadec-9-enoyl-ACPs; a (9Z)-3-oxo-octadec-9-enoyl-[acp]|MetaCyc: 9Z-3-oxo-octadec-9-enoyl-ACPs	*[NH2+][C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)CCCCC/C=C\CCCCCCCC)C(*)=O	GC
cpd37016	tRNA-pseudouridine35	tRNA-pseudouridine35	C9H10N2O12P2R2	10000000.0	Primary Database		-2	0	0	null	0	10000000.0	10000000.0			null	null	Name: tRNA-pseudouridine35|MetaCyc: tRNA-pseudouridine35	*OP(=O)([O-])OC[C@H]1O[C@@H](C2C=NC(=O)NC2=O)[C@H](O)[C@@H]1OP(=O)([O-])O*	null
cpd37017	Man8GlcNAc2-protein-A123B13	Man8GlcNAc2-protein-A123B13	C68H113N4O52R2	10000000.0	Primary Database		1	0	0	null	0	10000000.0	10000000.0	1:70:12.14;1:71:11.86;1:72:11.52;1:102:13.06;1:103:12.67;1:104:12.39;1:105:10.84	1:69:6.93;1:102:-3.95;1:103:-3.95;1:104:-3.95;1:105:-3.95	null	null	Name: Man8GlcNAc2-Asn; Man8GlcNAc2-protein-A123B13; N(4)-{alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-beta-D-GlcNAc}-Asn residue; N(4)-{alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-beta-D-GlcNAc}-L-Asn residue; N(4)-{alpha-D-mannopyranosyl-(1->2)-alpha-D-mannopyranosyl-(1->2)-alpha-D-mannopyranosyl-(1->3)-[alpha-D-mannopyranosyl-(1->3)-[alpha-D-mannopyranosyl-(1->2)-alpha-D-mannopyranosyl-(1->6)]-alpha-D-mannopyranosyl-(1->6)]-beta-D-mannopyranosyl-(1->4)-2-acetamido-2-deoxy-beta-D-glucopyranosyl-(1->4)-2-acetamido--2-deoxy-beta-D-glucopyranosyl}-L-asparagine residue|MetaCyc: Man8GlcNAc2-protein-A123B13	*[NH2+][C@@H](CC(=O)N[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO[C@H]4O[C@H](CO[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O)[C@@H](O)[C@H](O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O)[C@@H]4O)[C@@H](O)[C@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)[C@@H]3O)[C@H](O)[C@H]2NC(C)=O)[C@H](O)[C@H]1NC(C)=O)C(*)=O	GC
cpd37018	CPD-19484	CPD-19484	C6H7O4RS	10000000.0	Primary Database		-1	0	0	null	0	10000000.0	10000000.0	1:8:5.24;1:9:2.09		null	null	Name: CPD-19484|MetaCyc: CPD-19484	CS*C/C(=C/C(=O)O)C(=O)[O-]	GC
cpd37019	m7G5-pppAm-mRNAs	m7G5-pppAm-mRNAs	C22H28N10O20P4R	10000000.0	Primary Database		-3	0	0	null	0	10000000.0	10000000.0	1:14:8.76;1:21:3.33;1:23:1.63;1:25:0.90;1:46:4.54	1:53:-7.46;1:54:5.15;1:55:-1.06	null	null	Name: m7G5-pppAm-mRNAs|MetaCyc: m7G5-pppAm-mRNAs	*OP(=O)([O-])O[C@@H]1[C@@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H]([n+]3cn(C)c4c(=O)[nH]c(N)nc43)[C@H](O)[C@@H]2O)O[C@@H](n2cnc3c(N)ncnc32)[C@@H]1OC	GC
cpd37020	LysW-L-ornithine	LysW-L-ornithine	C10H18N3O5R	10000000.0	Primary Database		0	0	0	null	0	10000000.0	10000000.0	1:13:13.66;1:15:1.05;1:17:3.01	1:11:9.94;1:12:8.77;1:14:-1.64	null	null	Name: C-terminal-gamma-(L-ornithyl)-L-glutamyl residue; LysW-L-ornithine|MetaCyc: LysW-L-ornithine	*[NH2+][C@@H](CCC(=O)N[C@@H](CCC[NH3+])C(=O)[O-])C(=O)[O-]	GC
cpd37021	Peptidoglycan-With-Cle-Pentagly-Bridges	Peptidoglycan-With-Cle-Pentagly-Bridges	C95H155N27O46R2	10000000.0	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: Peptidoglycan-With-Cle-Pentagly-Bridges|MetaCyc: Peptidoglycan-With-Cle-Pentagly-Bridges	*O[C@@H]1[C@@H](CO)O[C@@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](CO)O[C@@H](O[C@@H]4[C@@H](CO)O[C@@H](O*)[C@H](NC(C)=O)[C@H]4O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCCCNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C[NH3+])C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)[O-])C(N)=O)[C@H](NC(C)=O)[C@H]3O)[C@H](NC(C)=O)[C@H]2O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCCCNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C[NH3+])C(=O)N[C@H](C)C(=O)[O-])C(N)=O)[C@H](NC(C)=O)[C@H]1O	null
cpd37022	Proteins-With-C-Terminal-Ser	Proteins-With-C-Terminal-Ser	C3H6NO3R	10000000.0	Primary Database		0	0	0	null	0	10000000.0	10000000.0	1:5:15.20;1:7:1.30	1:4:8.27;1:5:-2.84	null	null	Name: Proteins-With-C-Terminal-Ser|MetaCyc: Proteins-With-C-Terminal-Ser	*[NH2+][C@@H](CO)C(=O)[O-]	GC
cpd37023	SSEA4	SSEA4	C62H105N3O36R	10000000.0	Primary Database		-1	0	0	null	0	10000000.0	10000000.0	1:64:13.23;1:65:11.94;1:84:12.51;1:85:11.54;1:86:12.24;1:87:12.81;1:88:2.91	1:72:1.81;1:84:-3.95;1:85:-3.95;1:86:-3.95;1:87:-3.96	null	null	Name: SSEA4|MetaCyc: SSEA4	*C(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O[C@@H]5O[C@H](CO)[C@H](O)[C@H](O[C@]6(C(=O)[O-])C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O6)[C@H]5O)[C@H]4NC(C)=O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O)[C@H](O)/C=C/CCCCCCCCCCCCC	GC
cpd37024	RNA-3-Adenosine-23-Cyclophosphate	RNA-3-Adenosine-23-Cyclophosphate	C10H10N5O9P2R	10000000.0	Primary Database		-2	0	0	null	0	10000000.0	10000000.0	1:6:1.71;1:18:1.78;1:24:18.54	1:7:-5.00;1:24:-6.38;1:25:4.92;1:26:-7.80;1:27:-1.05	null	null	Name: RNA-3-Adenosine-23-Cyclophosphate|MetaCyc: RNA-3-Adenosine-23-Cyclophosphate	*OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@@H]2OP(=O)([O-])O[C@H]12	GC
cpd37025	Rbo-P-Teichoic-Bacillus-peptidoglycan	Rbo-P-Teichoic-Bacillus-peptidoglycan	C73H121N11O52P3R	10000000.0	Primary Database		-4	0	0	null	0	10000000.0	10000000.0	1:108:3.69;1:109:2.38;1:111:3.12;1:116:1.98;1:118:1.19;1:120:1.62	1:74:7.34;1:75:9.53	null	null	Name: Rbo-P-Teichoic-Bacillus-peptidoglycan|MetaCyc: Rbo-P-Teichoic-Bacillus-peptidoglycan	*C[C@H](OC(=O)[C@@H](C)[NH3+])[C@H](O)[C@@H](COP(=O)([O-])OC[C@@H](O)COP(=O)([O-])O[C@@H]1[C@@H](CO)O[C@@H](OC2[C@@H](CO)O[C@H](OP(=O)([O-])OC[C@H]3O[C@H](O)[C@H](NC(C)=O)[C@@H](O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H]([NH3+])C(=O)[O-])C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)[O-])C(=O)[O-])[C@@H]3O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H](NC(C)=O)[C@H]2O)[C@@H](NC(C)=O)[C@H]1O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	GC
cpd37026	Beta-keto-Tyr-S-NovH	Beta-keto-Tyr-S-NovH	C23H33N4O11PR2S	10000000.0	Primary Database		0	0	0	null	0	10000000.0	10000000.0	1:12:15.80;1:13:15.25;1:15:12.57;1:28:1.87;1:37:13.30;1:40:7.88	1:15:-3.81;1:24:7.24;1:39:5.11;1:40:-6.94	null	null	Name: Beta-keto-Tyr-S-NovH|MetaCyc: Beta-keto-Tyr-S-NovH	*[NH2+][C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)[C@@H](N)C(=O)c1ccc(O)cc1)C(*)=O	GC
cpd37027	CPD-17293	CPD-17293	C16H27OR	10000000.0	Primary Database		0	0	0	null	0	10000000.0	10000000.0		1:17:-7.46	null	null	Name: CPD-17293; a (7Z,10Z)-hexadecadienoyl-containing glycerolipid|MetaCyc: CPD-17293	*C(=O)CCCCC/C=C\C/C=C\CCCCC	GC
cpd37028	Protein-Arginine-MGH1	Protein-Arginine-MGH1	C9H15N4O2R2	10000000.0	Primary Database		1	0	0	null	0	10000000.0	10000000.0	1:6:10.51;1:13:14.04	1:10:7.33;1:11:-3.15;1:12:4.75;1:14:-7.60	null	null	Name: Protein-Arginine-MGH1|MetaCyc: Protein-Arginine-MGH1	*[NH2+][C@@H](CCCNC1=NC(C)C(=O)N1)C(*)=O	GC
cpd37029	2E-9Z-octadeca-2-9-dienoyl-ACPs	2E-9Z-octadeca-2-9-dienoyl-ACPs	C29H48N2O8PRS	10000000.0	Primary Database		-2	0	0	null	0	10000000.0	10000000.0	1:27:15.87;1:28:15.31;1:30:12.69;1:35:18.58;1:42:1.87	1:29:-2.01;1:30:-3.81;1:38:7.42	null	null	Name: 2E-9Z-octadeca-2-9-dienoyl-ACPs; a (2E,9Z)-octadeca-2,9-dienoyl-[acp]|MetaCyc: 2E-9Z-octadeca-2-9-dienoyl-ACPs	*[NH2+][C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/CCCCC/C=C\CCCCCCCC)C(*)=O	GC
cpd37030	omega-methylsulfinylalkylglucosinolate	omega-methylsulfinylalkylglucosinolate	C10H18NO10RS3	10000000.0	Primary Database		-1	0	0	null	0	10000000.0	10000000.0	1:12:15.06;1:13:13.33;1:14:14.45;1:15:12.45;1:19:-3.85	1:11:-0.74;1:12:-2.98;1:13:-3.65;1:14:-3.66;1:15:-3.78;1:16:-7.27;1:20:-5.06	null	null	Name: omega-methylsulfinylalkylglucosinolate|MetaCyc: omega-methylsulfinylalkylglucosinolate	CS(=O)*CC/C(=N/OS(=O)(=O)[O-])S[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	GC
cpd37031	CPD-20904	CPD-20904	C62H90CoN13O14PR	10000000.0	Primary Database		1	0	0	null	0	10000000.0	10000000.0	1:69:15.38;1:76:14.51;1:84:12.59;1:86:1.82	1:70:6.00;1:76:-2.98;1:80:-0.94;1:82:-1.43;1:83:-0.44;1:84:-3.87	null	null	Name: CPD-20904|MetaCyc: CPD-20904	*[H].CC1=C2N3C(=CC4=[N+]5[C+](C(C)=C6[NH+]7[C@H]([C@H](CC(N)=O)[C@@]6(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@@H]6[C@@H](CO)O[C@H](n8cnc9cc(C)c(C)cc98)[C@@H]6O)[C@]6(C)[N+](=C1[C@@H](CCC(N)=O)[C@]6(C)CC(N)=O)[Co-2]357)[C@@H](CCC(N)=O)C4(C)C)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O	GC
cpd37032	bGlucNAc-14-Man-R	bGlucNAc-14-Man-R	C17H28N2O12R3	10000000.0	Primary Database		1	0	0	null	0	10000000.0	10000000.0	1:19:11.63;1:21:15.08;1:22:14.61;1:24:12.96;1:25:14.20;1:26:13.72;1:27:12.30	1:18:7.61;1:21:-2.98;1:22:-2.98;1:24:-3.63;1:25:-3.52;1:26:-3.69;1:27:-3.95	null	null	Name: bGlucNAc-14-Man-R|MetaCyc: bGlucNAc-14-Man-R	*[NH2+][C@H](C(*)=O)[C@H](*)O[C@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@H](O)[C@@H]1O	GC
cpd37033	O-Medium-Chain-Acyl-L-Carnitines	O-Medium-Chain-Acyl-L-Carnitines	C13H24NO4R	10000000.0	Primary Database		0	0	0	null	0	10000000.0	10000000.0	1:16:4.22	1:17:-7.06	null	null	Name: O-Medium-Chain-Acyl-L-Carnitines|MetaCyc: O-Medium-Chain-Acyl-L-Carnitines	*CCCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C	GC
cpd37034	Protein-Arginine-Phosphates	Protein-Arginine-Phosphates	C6H13N4O4PR2	10000000.0	Primary Database		0	0	0	null	0	10000000.0	10000000.0	1:10:17.02;1:12:-2.78;1:13:3.77	1:7:7.29;1:8:12.24;1:9:-0.97;1:11:-7.60;1:12:-8.31	null	null	Name: N(omega)-phospho-L-arginine residue; Protein-Arginine-Phosphates|MetaCyc: Protein-Arginine-Phosphates	*[NH2+][C@@H](CCCNC(N)=[NH+]P(=O)([O-])[O-])C(*)=O	GC
cpd37035	RNA-with-3-prime-pp-5-prime-G-cap	RNA-with-3-prime-pp-5-prime-G-cap	C15H19N5O17P3R2	10000000.0	Primary Database		-3	0	0	null	0	10000000.0	10000000.0	1:9:1.79;1:18:2.66;1:26:14.03;1:35:10.16;1:37:12.36;1:40:3.36;1:42:13.10	1:26:-3.67;1:34:-0.36;1:37:-3.85;1:42:-3.67	null	null	Name: RNA-with-3-prime-pp-5-prime-G-cap|MetaCyc: RNA-with-3-prime-pp-5-prime-G-cap	*OP(=O)([O-])OC[C@H]1O[C@@H](*)[C@H](O)[C@@H]1OP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O	GC
cpd37036	biotin-L-lysine-in-BCCP-dimers	biotin-L-lysine-in-BCCP-dimers	C32H54N8O6R4S2	10000000.0	Primary Database		2	0	0	null	0	10000000.0	10000000.0	1:18:15.07;1:19:13.48;2:18:15.07;2:19:13.48	1:17:7.63;1:21:-7.60;1:22:-1.02;1:23:-1.93;2:17:7.63;2:21:-7.60;2:22:-1.02;2:23:-1.93	null	null	Name: biotin-L-lysine-in-BCCP-dimers|MetaCyc: biotin-L-lysine-in-BCCP-dimers	*[NH2+][C@@H](CCCCNC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12)C(*)=O.*[NH2+][C@@H](CCCCNC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12)C(*)=O	GC
cpd37037	CPD-20642	CPD-20642	C15H18N6O6R	10000000.0	Primary Database		-1	0	0	null	0	10000000.0	10000000.0	1:16:12.87;1:17:15.88;1:18:13.56;1:20:10.50;1:21:11.50;1:25:3.00	1:19:6.53	null	null	Name: CPD-20642|MetaCyc: CPD-20642	*[C@H](NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)NCC(=O)[O-]	GC
cpd37038	CPD-16398	CPD-16398	C24H40O21R2	10000000.0	Primary Database		0	0	0	null	0	10000000.0	10000000.0	1:28:14.92;1:30:13.45;1:31:13.92;1:32:14.36;1:33:12.43;1:34:13.10;1:35:12.77;1:36:11.96	1:28:-3.65;1:30:-3.65;1:31:-3.65;1:32:-3.68;1:33:-3.65;1:34:-3.68;1:35:-3.69;1:36:-3.95	null	null	Name: CPD-16398|MetaCyc: CPD-16398	*O[C@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]3O*)O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O	GC
cpd37039	CPD-19308	CPD-19308	C79H131N2O28P4R	10000000.0	Primary Database		-4	0	0	null	0	10000000.0	10000000.0	1:80:11.95;1:81:12.45;1:89:13.06;1:91:13.61;1:93:1.81;1:95:1.34;1:97:3.21;1:98:2.27	1:89:-3.59;1:91:-3.54	null	null	Name: CPD-19308|MetaCyc: CPD-19308	*C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])OC[C@@H](O)COP(=O)([O-])O[C@@H]1[C@@H](CO)O[C@@H](OC2[C@@H](CO)O[C@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@H](NC(C)=O)[C@H]2O)[C@@H](NC(C)=O)[C@H]1O	GC
cpd37040	5Z-tetradec-5-enoyl-ACPs	5Z-tetradec-5-enoyl-ACPs	C25H49N2O8PRS	10000000.0	Primary Database		-2	0	0	null	0	10000000.0	10000000.0	1:28:15.87;1:29:15.31;1:31:12.69;1:36:18.58;1:43:1.87	1:30:-2.01;1:31:-3.81;1:39:7.42	null	null	Name: 5Z-tetradec-5-enoyl-ACPs; a (5Z)-tetradec-5-enoyl-[acp]|MetaCyc: 5Z-tetradec-5-enoyl-ACPs	*[NH2+][C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCC/C=C\CCCCCCCC)C(*)=O	GC
cpd37041	A-DOUBLE-STRANDED-DNA-WITH-A-3-OVERHANG	A-DOUBLE-STRANDED-DNA-WITH-A-3-OVERHANG	null	10000000.0	Primary Database		10000000	0	0	null	0	10000000.0	10000000.0			null	null	Name: A-DOUBLE-STRANDED-DNA-WITH-A-3-OVERHANG|MetaCyc: A-DOUBLE-STRANDED-DNA-WITH-A-3-OVERHANG		null
